,Unnamed: 0,label,text
287,2062,negative,@united new 737 plane; wifi: not working. Entertainment: non existent. New Seats: seriously uncomfortable. Really? #unitedfail UA1550
288,6379,neutral,@SouthwestAir snow forecasted for Raleigh NC tomorrow night. Need to know if there's a plan to reschedule flights into RDU Wednesday night
289,4432,neutral,@SouthwestAir hey I'm flying from Tampa to Denver today and I want to know if there will be tv's in the seats like @JetBlue
290,815,negative,@united Connection at ORD was on the exact same plane again. Checked carry-on was apparently taken off &amp; left in Chicago. Pretty ridiculous.
291,2466,negative,@united Hate when I get bumped out of the seat I've selected (&amp; empty row) and moved to another seat (non-empty). #1K #flt803 #nonupgrade!
292,10276,negative,@USAirways thx for taking my $600 for a 1way then Cancelled Flightling 1st flt delay 2nd flt and u top it off by losing my one piece of luggage #usuck
293,12647,positive,@AmericanAir no space in my seat but thanks to your pilots I'm back 25mn early to Ohare!! Didn't think that was possible!! #sna2ord #1644
294,12419,neutral,"@AmericanAir travel week, delays, Cancelled Flightlations, ""if you want to learn more about the merger press 1"", delay my connector in Chicago #deice"
295,7061,neutral,@JetBlue when I check in tomorrow morning for my flight on wens can I automatically add it to passbook?
296,4943,negative,@SouthwestAir just sent it
297,5100,positive,@SouthwestAir The pilots&amp; crew on flt 3999 and customer service professionals at baggage claim are OUTSTANDING!! Thank you!!
298,10136,negative,"@USAirways @Sb5551 Um, WE knew this storm was coming, ? Is why didn't USeless Air?  Staff accordingly u idiots!"
299,8724,negative,"@JetBlue That makes sense. It sucks, though, because now I'll be stuck in the airport for 5+ hours and Late Flight to my meeting."
300,5708,negative,"@SouthwestAir After flying Delta this week, GoGo was so good. The tweet I sent you didn't even send until we landed - that's how bad it was"
301,7263,negative,"@JetBlue 2 words: ""staff training."" What a joke-"
302,7497,negative,@JetBlue Something to think about when you are dealing with PEOPLE!!!!!  Just wrong.  No excuses. Figure it out &amp; expect the unexpected
303,11689,negative,@USAirways 8 weeks to refund this ticket - 0372389047497?!? - totally unacceptable.  Fix this or I'll put it on blast on social media and TV
304,126,negative,@VirginAmerica i need to change my flight thats scheduled in 9 hours and 120 min wait time on phone. Im calling intern. Help!!
305,1774,negative,“@united:That's not something we like to hear. Hopefully our staff can resolve &amp; have you on your way ASAP. ^ML”:3:15 &amp; still not resolved
306,8095,positive,"That would be great! I never thought I'd be the sort who'd be into them, but it really makes the flying experience more bearable @JetBlue"
307,8768,neutral,@JetBlue all up to date. Can't update via Google play.
308,440,positive,@VirginAmerica ​ is flying from Love to Austin now. That is most excellent news.
309,4204,negative,"@united no, it was 2 flight Cancelled Flightlations (one due to weather, one mechanical) paid own hotel, bag held in transfer. No voucher/compensation"
310,12482,negative,@AmericanAir I'm trying to choose my seats but every time I go to the next flight I get system error
311,7890,positive,@JetBlue word thanks
312,1567,negative,@united might possibly have the worst service on the planet.
313,5194,positive,@SouthwestAir i hope i can be apart of the team with this job opening!
314,6782,positive,"@JetBlue what are the chances of actually flying out of Charleston today?? Cold, rainy weather in the south of all places..."
315,5348,negative,@SouthwestAir- I called @united and they solved the flight Cancelled Flightlation issue in 15minutes. May be ask them how to do it? #getmorehands
316,13096,neutral,@AmericanAir due to road conditions
317,7639,positive,"@JetBlue  FLL to MDE, great flight, great customer service, THANKS! 2 mths waiting  @AmericanAir  to speak to a human at customer service"
318,9444,negative,@USAirways site shows on-time but FlightAware site shows delayed. Trying to decide if I get out in this ice to catch FLT 456 to PHX.
319,5382,negative,@SouthwestAir answered. My options are a refund or a resched for Monday (I'd miss work). So I'm paying hundreds for a @USAirways flight tmw.
320,12912,positive,@AmericanAir Flight for tomorrow was Cancelled Flightled. New one booked. Seats taken care of. Just a tweet to commend you all on the service. Thanks!
321,7088,neutral,"😒 ""@JetBlue: Our fleet's on fleek. http://t.co/K66SRFnw77”"
322,4390,neutral,@SouthwestAir Teyana Taylor Performing #MedusaFridays 2.27 Free Till11 http://t.co/qwFMoQ0dQl http://t.co/kbb0B5FxMK #TheMenOfBusiness
323,4234,negative,@united 45 minutes after arrival and no bags for most people. UA469 from den to ewr. How long should we wait until a ual rep comes here?
324,160,negative,"@VirginAmerica got a flight (we were told) for 4:50 today..,checked my email and its for 4;50 TOMORROW. This is unacceptable."
325,7592,neutral,@JetBlue have a cpap machine for sleep apnea. Is this OK to carry on if I also have a small bag for clothes?
326,8163,neutral,@JetBlue yup! He said there would be flight change fee. But the plane should be here in 45 minutes apparently.
327,10309,negative,@USAirways thank you for leaving my 74 y/o grandma stranded because connecting flt could not wait 10 minutes. I will never fly you again
328,7002,neutral,@JetBlue Need to get my 3-yr-old to Nassau (from SEA) to meet her great-granny she was named after - who just turned 103. #FlyingitForward
329,4538,positive,@SouthwestAir /I really love your customer service Lou Ann in Phx rocks. Thanks SW. #be Ourguest
330,2978,negative,@united that link is not helpful as it does not put me In touch with management
331,14311,negative,@AmericanAir @dotnetnate Two hour wait for EXPs as I sit on a JFK PHX flight because US computers are down. Any shot at an LAX flight?
332,9798,negative,@USAirways @PHLAirport how can a plane scheduled to come in on time and actually happen. Then you bozos don't have any room us. #incompetent
333,4954,negative,@SouthwestAir you are a bunch of liars! Cancelled Flightled our flight and rebooked us four days Late Flightr!
334,1708,negative,@united the costumer services here at Denver Intl Airport is ridiculous bad!
335,12112,negative,@AmericanAir you guys are killing me. http://t.co/22iPGeIcSm
336,6994,negative,"Noooo don't do it, please don't do it 😩RT @JetBlue: Our fleet's on fleek. http://t.co/lsxJI0oUvR”"
337,8926,positive,@JetBlue I did...#FlyFi worked well and was free aboard this flight
338,2818,negative,"@united not 100% sure, however my ticket included one checked bag, therefore this charge was extra and completely unanticipated."
339,9817,negative,@USAirways your IVR hung up on me because of high call volume? I need help. Call me
340,14171,negative,@AmericanAir I have been waiting at this airport since 11 am and have to wait until 8:30 tomorrow and cannot get any sort of help!
341,11264,neutral,@USAirways just noticed that I don't believe I saw a confirmation for a flight I bought a few weeks ago. Def paid though. #help #resend?
342,10302,negative,"@USAirways obviously your corporate definition of PATIENCE needs to be reviewed.
#Pleasehurryup #answerphone #reschedulemyflight"
343,5752,positive,@SouthwestAir when are you releasing your flights for September? Just found out you fly direct lbb to las! So excited! #tripofalifetime
344,13031,negative,@AmericanAir will do on another airline that's more accommodating of its customers. Unable to simply change passengers with notice is simply
345,14588,neutral,"@AmericanAir if business class if full but 1st class empty, do you guys upgrade EXP members to 1st?"
346,10267,negative,"@USAirways Why is my ""first available"" flight for me now Tuesday but a flight today  that is ""booked ""#flt 755 available to buy online?"
347,150,negative,.@VirginAmerica does that mean you don't have a policy for destroyed luggage?
348,12931,negative,@AmericanAir most disgusting chicken entree I've ever seen.  Your standards have seriously nosedived. #NewAmerican http://t.co/56eSsfOOwt
349,1031,negative,"@united @FlyEIA yes, they said it took more than an hour!"
350,10206,negative,@USAirways I really appreciate there not being an easy way to get another flight when mine has been delayed over 2hrs for mechanical reasons
351,10652,neutral,"@USAirways you need to check information regarding hotels, shuttles, re routing flights, delayed flights"
352,7552,negative,"@JetBlue unfortunately I was so startled and rushed, I didn't get the name, but will provide a description in my expanded email.  Thank you"
353,13072,negative,@AmericanAir please do something about boarding at DCA 35X. Many delays + buses to planes on tarmac despite empty gates. Disorganized mess.
354,4593,neutral,@SouthwestAir any deals to orlando in April/may??
355,13735,negative,@AmericanAir can someone actually either call back or help me figure out how I'm getting home??!
356,3446,negative,"@united I need you to get my cousin to PDX, she's on 2 days of travel now and we've had to hire other sitters til she arrives, thx for that"
357,14388,negative,@AmericanAir Are you kidding? You don't think I've done that?? I've called dozens of times &amp; it tells me to call back &amp; hangs up.
358,191,negative,@VirginAmerica trying to book a flight with you guys and your website won't let me... about to lose my business
359,3894,negative,@united how on earth could you close the united club in Atlanta? What a major #fail at an airport of this size
360,14590,positive,@AmericanAir thank you for quick responses.   #aa usually has fantastic customer service. That's why I was so shocked when it wasn't there
